cell_id,realization,rf_error_3d_m,joint_error_3d_m,rf_error_z_m,joint_error_z_m
1,71,5.005580472094913,3.871937127614868,2.061198891986038,2.9082751614115376
1,72,3.6545414461497754,2.8603043515419535,2.631467655988274,2.6840037718334964
1,73,6.6326849231445015,5.170930524968185,4.854840798898039,4.668833653202823
1,74,2.3927515423532064,2.1747614163323026,0.255381993719908,0.11078964931601831
1,75,2.5889719193203558,0.24013154901950468,1.1234375754643509,0.03510604269141582
1,76,3.4296321921084765,1.8277685341775052,1.2800368565958848,1.4888902829944906
1,77,1.2608786732707378,0.6821938175067718,0.08273878629790943,0.23670790586655488
1,78,4.50879511825144,2.5778697684841934,2.2885360921199407,2.5071751478404547
1,79,1.4860321301183042,1.6143296772740672,0.4783733774687704,0.9951133925454259
1,80,4.415018702637433,2.1186596848688937,3.526508101449153,1.6374113852531562
1,81,2.474433716234621,1.7855185980579074,0.4961638536042443,0.9766127892016706
1,82,5.882627216215893,3.1956314320425494,4.585012532623409,2.9348071726997884
1,83,2.405587386680997,2.1368100388396245,1.914379698935548,1.632120546763856
1,84,5.320026509137809,3.8208892423312952,2.3579153317217134,3.088473927000659
1,85,5.140270782178069,4.552544660818313,3.798710772535273,3.7057225692912015
1,86,3.1105144803155507,2.1419726944394157,1.2589789888629355,1.8181172362962252
1,87,1.5073313227883116,0.8697362204986373,0.0024247395064946886,0.6201216184923752
1,88,4.475805369320658,2.447962171196478,1.6176865746279816,0.6539616480086489
1,89,3.231007193469127,2.0123426062598098,1.729035250187863,1.6736725651702888
1,90,4.863058954290763,1.6736090053150647,1.3593981916906586,0.23641168920042044
1,91,5.0255905535898435,1.5517176980410905,2.804110435663219,1.274668330177104
1,92,2.3644330039719987,1.435771217102871,1.0111572582801642,1.4279555803591328
1,93,3.487729638719213,2.7106438492393767,2.357684992298971,2.125698139718209
1,94,2.9652322441244965,1.523407318310251,0.6132232475483335,0.6342770845910435
1,95,3.729118734090815,1.0684178213860172,1.2959471809954408,0.49090537918376786
1,96,3.628969137979623,2.3759464722399337,1.3906980465875591,1.6452982066369746
1,97,3.6484580810454768,1.7030573181436284,0.8806805867136092,0.12814098938102303
1,98,4.816331802202671,2.7026428171206596,3.6108163023791064,2.3322401561286537
1,99,1.9381976185842889,2.0506516620249053,0.2197876986312366,0.8029210400239964
1,100,1.0689728295981873,1.321912977318006,0.5135065923850419,0.5274692667594894
1,101,2.902131223429853,2.1027988307257366,2.2429084309023892,1.8488120690243381
1,102,5.775240769767353,3.8237259599170277,1.2402387826684276,2.816034221762191
1,103,4.622369746401409,2.805912040429552,3.363734579163605,1.878350727053666
1,104,1.7656960757028548,1.0152840911569803,0.0022156500488534903,0.08161278815220574
1,105,2.991093469492551,1.2981434520477002,0.6004928449361131,0.13273527852050804
1,106,5.512092657519963,1.2023076216808868,1.7863482600924385,0.5517427711352751
1,107,3.6647801538946725,2.2964539245252533,0.048444870650214966,0.5079311693740959
1,108,4.505918349332939,2.1701921766208123,1.8332107717290853,0.8095359281991517
1,109,2.5933835078066845,1.9639162339239884,1.14123859111821,1.0995440628401782
1,110,2.0231470803230884,2.189306961504246,1.7033395141211116,1.2560793900530949
1,111,6.875820543637035,1.9688069036837814,2.988471192271078,0.6828849306854642
1,112,5.0220462468357105,3.506162758255062,0.27873713830631175,0.20633961154951574
1,113,4.019056086898724,2.582534482710435,1.5442242096508352,1.1099897865051442
1,114,5.361576192602337,3.2122065447234647,1.1238040527232585,1.470895380121251
1,115,3.8367991658709344,2.195923279562949,1.2730141231395038,2.0225183091313808
1,116,4.38747095589982,2.748308285652459,1.1182082374578783,2.2729559967455373
1,117,1.2486597940547242,1.1756379528768475,1.0781656356307394,1.061829153806226
1,118,2.8162787169948555,1.509316281862026,0.07536021459442566,0.28096520562220473
1,119,2.1431698099685486,1.1181781778930604,1.2105903517726375,0.8836788904599375
1,120,2.56140379312696,0.580147263100426,0.034733956089965545,0.5371771098795585
1,121,3.663924007748399,3.837251230849765,2.686620220490582,2.5129394202804543
1,122,2.6095643527875803,2.078388928681321,1.5495888046043405,2.0000166507109363
1,123,7.00780211376594,3.4848370157115576,4.594160070281276,2.8909927869122467
1,124,7.7682409158543155,4.651628858225495,4.263840990030246,3.998583738582033
1,125,3.0016082037791896,1.086540014527255,0.30547647068449635,0.390370324069083
1,126,1.7231739205411227,1.2977326205224005,1.0967511971430923,1.2773411246834256
1,127,2.9149107807089263,1.1553588017546692,0.5846843483980848,0.7989246322213758
1,128,2.690142384801378,1.1649305400867107,0.3252814108848554,0.5498097610173643
1,129,4.952801753955499,1.975126487598351,1.912499354515134,1.0251777080465265
1,130,4.642551814250763,1.608094116549601,0.8051744125176015,1.0824422216154934
1,131,4.034241136403078,3.126846639538493,2.4935566468644197,2.9156519076158705
1,132,4.500686239492801,3.294037566030071,2.711576547632774,3.223238677229616
1,133,4.152838870447352,0.99975633008994,1.4559333675894095,0.09143443814271235
1,134,6.147125265645541,3.665721173461293,4.013099260404871,3.171911606215725
1,135,1.3959259419107606,0.9772991094486215,1.131121518938187,0.7347143840456442
1,136,7.309655221868354,4.482825754818246,1.8830057661737243,3.494451810505515
1,137,1.7628621995471283,1.451909962113674,1.572501540098017,0.9486939548910974
1,138,2.0181799016117163,1.2380001661296742,0.43013505122051754,0.005506305837459813
1,139,2.0773975176974075,1.0330534226330073,0.8285368432694611,0.46728322810199296
1,140,3.103341154892076,1.8406894825724436,0.9077940836043012,1.0275198574051279
1,141,3.91060765505797,2.005995102492622,0.5002399740776013,0.7215820816979064
1,142,4.693750329769349,2.6330737982649346,0.8783708717500076,2.3679166007199575
1,143,4.627788498623172,3.0214072509104755,2.979907885640486,2.1353659196510026
1,144,3.1143271257367062,2.1551882292209426,0.30813583676322764,0.30476230703373863
1,145,4.975639342069583,3.9666664869770774,2.719069991061545,3.8950916164212086
1,146,3.3725609913380916,2.2016572350497507,2.5109719306716016,2.1056370245043197
1,147,3.0302073697080205,2.38356038137507,2.719668015726498,1.9468181824107136
1,148,1.7325365200430305,1.5158057585689544,0.07110025155095911,0.13376671913940297
1,149,1.3274019440484945,0.6954030090276985,0.8083711712026229,0.4530278261892755
1,150,3.0645041159354514,2.391390308042939,1.3986128659271344,2.3717088459487234
1,151,2.955321739914079,2.971345105106866,2.242479830945314,2.3516197894917665
1,152,5.837368243639178,2.5800634889290914,0.41143820742945536,2.0666659688192683
1,153,2.6486110766512687,2.397336185846487,1.0258614447134988,1.1582566002322434
