family,level,altitude_m,horizontal_distance_m,range_std_m,aoa_std_deg,attitude_std_deg,position_covariance_scale,visual_available,vision_only_rank,pixel_u,pixel_v,peb_rf_m,peb_joint_m,zeb_rf_m,zeb_joint_m,gain_peb,gain_zeb
pose_quality,attitude_log_level_3,90.0,20.0,1.0,1.0,0.2811706626,1.0,1,2,320.0,443.6363636363636,2.059245274912354,1.298899570596535,1.0603871901341033,1.0032983296541216,0.3692351336574906,0.05383775003238385
pose_quality,attitude_log_level_4,90.0,20.0,1.0,1.0,0.5,1.0,1,2,320.0,443.6363636363636,2.264005095002045,1.603860362513591,1.0701634858113702,1.0136253901960992,0.29158270621641763,0.05283126958158668
position_sensitivity,position_covariance_x4,90.0,20.0,1.0,1.0,0.2,4.0,1,2,320.0,443.6363636363636,2.0971969105347905,1.3582650234043705,1.1134011061166857,1.0591735308192471,0.35234263574324576,0.04870443813961461
reference,nominal,90.0,40.0,1.0,1.0,0.2,1.0,1,2,320.0,363.0769230769231,2.1905615630117072,1.2920584940886697,1.1755572861059709,0.9587773447402956,0.41017019749389055,0.18440610587660766
rf_quality,paired_log_level_0,90.0,40.0,0.5,0.25,0.2,1.0,1,2,320.0,363.0769230769231,0.9063769472348957,0.8451479893793913,0.5465529649018093,0.5306766304644068,0.06755352510045291,0.029048116938227012
rf_quality,paired_log_level_1,90.0,40.0,1.0,0.5,0.2,1.0,1,2,320.0,363.0769230769231,1.4889349645474572,1.2496854937491337,1.0081636916556682,0.9565940018920913,0.1606849704621184,0.05115209979332423
rf_quality,paired_log_level_2,90.0,40.0,2.0,1.0,0.2,1.0,1,2,320.0,363.0769230769231,2.792590188578391,2.1608829566051657,1.9715703315104163,1.8505157756589135,0.22620835472275472,0.061400069739720196
rf_quality,paired_log_level_3,90.0,40.0,4.0,2.0,0.2,1.0,1,2,320.0,363.0769230769231,5.488632843624513,4.09103411741595,3.9204427994512714,3.6669991548735483,0.254635127913864,0.06464668853559005
pose_quality,attitude_log_level_0,90.0,40.0,1.0,1.0,0.05,1.0,1,2,320.0,363.0769230769231,2.1393809357964892,1.203248095469862,1.1677576322720538,0.9491980570987539,0.4375718342923843,0.18716176125353876
pose_quality,attitude_log_level_1,90.0,40.0,1.0,1.0,0.0889139705,1.0,1,2,320.0,363.0769230769231,2.1468339850510123,1.2164503073173178,1.168885177207871,0.9505848838303144,0.4333747668483956,0.18675939915588027
pose_quality,attitude_log_level_2,90.0,40.0,1.0,1.0,0.158113883,1.0,1,2,320.0,363.0769230769231,2.170234156069484,1.2572873509953941,1.1724436510300429,0.9549571606679921,0.42066742084989117,0.18549845885640598
pose_quality,attitude_log_level_3,90.0,40.0,1.0,1.0,0.2811706626,1.0,1,2,320.0,363.0769230769231,2.242625693562865,1.378486558596313,1.1836261286873462,0.9686536410822036,0.38532472781656746,0.18162195172520337
pose_quality,attitude_log_level_4,90.0,40.0,1.0,1.0,0.5,1.0,1,2,320.0,363.0769230769231,2.4575539321763302,1.7059972216735086,1.218312926125784,1.0107449974328764,0.30581494089013433,0.1703732466772476
position_sensitivity,position_covariance_x4,90.0,40.0,1.0,1.0,0.2,4.0,1,2,320.0,363.0769230769231,2.271246345367295,1.4245754287319015,1.225534549866643,1.0194380789372406,0.37277810853162824,0.16816863380296287
reference,nominal,90.0,60.0,1.0,1.0,0.2,1.0,1,2,320.0,304.0,2.4628780781145054,1.370265050828465,1.3685011187387202,0.9187966784908764,0.4436326089363332,0.3286109408973769
rf_quality,paired_log_level_0,90.0,60.0,0.5,0.25,0.2,1.0,1,2,320.0,304.0,0.9728372487684667,0.9056806903927735,0.5705092032370893,0.5390207966918171,0.06903164785343889,0.05519351198298968
rf_quality,paired_log_level_1,90.0,60.0,1.0,0.5,0.2,1.0,1,2,320.0,304.0,1.6032103840745666,1.31597259592792,1.0248552476154942,0.9117676923336725,0.17916412655501296,0.1103449053365729
rf_quality,paired_log_level_2,90.0,60.0,2.0,1.0,0.2,1.0,1,2,320.0,304.0,3.010941452047349,2.2085348784934173,1.9873898432145127,1.7091256283049945,0.266496903487884,0.14001491245393433
rf_quality,paired_log_level_3,90.0,60.0,4.0,2.0,0.2,1.0,1,2,320.0,304.0,5.920110471593154,4.116821181946652,3.943003782689152,3.3516925705453544,0.3046039931685972,0.14996465758917432
pose_quality,attitude_log_level_0,90.0,60.0,1.0,1.0,0.05,1.0,1,2,320.0,304.0,2.408000548545237,1.2689856278378804,1.3533927590754737,0.8961383736536792,0.4730127330724564,0.3378578630302064
pose_quality,attitude_log_level_1,90.0,60.0,1.0,1.0,0.0889139705,1.0,1,2,320.0,304.0,2.415988138863955,1.2840781008164006,1.355581044162565,0.8994398210606468,0.4685081105488377,0.33649129653012216
pose_quality,attitude_log_level_2,90.0,60.0,1.0,1.0,0.158113883,1.0,1,2,320.0,304.0,2.4410751142258786,1.3306786220413342,1.3624778792030816,0.9098010748149647,0.45488010004832513,0.3322452505818951
pose_quality,attitude_log_level_3,90.0,60.0,1.0,1.0,0.2811706626,1.0,1,2,320.0,304.0,2.518763221648161,1.468341257539391,1.3840614296615907,0.9418163650593594,0.41703878914883585,0.31952704925124764
pose_quality,attitude_log_level_4,90.0,60.0,1.0,1.0,0.5,1.0,1,2,320.0,304.0,2.750028805028937,1.8369856587229585,1.4502020829346096,1.0365703573634637,0.33201221188531194,0.28522350811559055
position_sensitivity,position_covariance_x4,90.0,60.0,1.0,1.0,0.2,4.0,1,2,320.0,304.0,2.534909944683834,1.4958697501861373,1.411664022347077,0.9819304132197286,0.4098923500918652,0.304416350012845
reference,nominal,90.0,80.0,1.0,1.0,0.2,1.0,1,2,320.0,258.8235294117647,2.7999750499771943,1.453687919860944,1.620541340341401,0.8982525871776156,0.4808211166478843,0.4457083168341884
rf_quality,paired_log_level_0,90.0,80.0,0.5,0.25,0.2,1.0,1,2,320.0,258.8235294117647,1.058896931504181,0.9782795338699487,0.6160228890178303,0.5655202947776579,0.07613337543599628,0.0819816846752113
rf_quality,paired_log_level_1,90.0,80.0,1.0,0.5,0.2,1.0,1,2,320.0,258.8235294117647,1.7507090635905598,1.3903940564698407,1.0788839700261115,0.8839808999695451,0.20581089948877213,0.18065248485603996
rf_quality,paired_log_level_2,90.0,80.0,2.0,1.0,0.2,1.0,1,2,320.0,258.8235294117647,3.2923943081737326,2.261240493257991,2.074130252592884,1.5756648689796944,0.3131926854434745,0.24032501478152343
rf_quality,paired_log_level_3,90.0,80.0,4.0,2.0,0.2,1.0,1,2,320.0,258.8235294117647,6.476061496088608,4.146102619373183,4.105376845124926,3.0324283389544804,0.35978022724501096,0.2613520138704334
pose_quality,attitude_log_level_0,90.0,80.0,1.0,1.0,0.05,1.0,1,2,320.0,258.8235294117647,2.740180438671283,1.334892177043372,1.5978254144325954,0.8565918103872285,0.5128451549378029,0.4639014984678953
pose_quality,attitude_log_level_1,90.0,80.0,1.0,1.0,0.0889139705,1.0,1,2,320.0,258.8235294117647,2.7488801767259976,1.3526605316382962,1.6011198375116296,0.8627213969115649,0.5079230651481661,0.4611762488357161
pose_quality,attitude_log_level_2,90.0,80.0,1.0,1.0,0.158113883,1.0,1,2,320.0,258.8235294117647,2.776211753966915,1.4073734368386033,1.6114933954102295,0.8818244939139338,0.4930597657662048,0.4527905007705897
pose_quality,attitude_log_level_3,90.0,80.0,1.0,1.0,0.2811706626,1.0,1,2,320.0,258.8235294117647,2.8609239063886633,1.567875596468361,1.6438667081408214,0.9396814506786412,0.4519687877866398,0.428371262691121
pose_quality,attitude_log_level_4,90.0,80.0,1.0,1.0,0.5,1.0,1,2,320.0,258.8235294117647,3.113676342684937,1.9920664283227847,1.7422858686073424,1.1028433807955764,0.360220456759158,0.36701353051947216
position_sensitivity,position_covariance_x4,90.0,80.0,1.0,1.0,0.2,4.0,1,2,320.0,258.8235294117647,2.8635398164675117,1.5726438148384518,1.6571524479526636,0.9627344963027344,0.4508042787480848,0.4190428904159366
reference,nominal,90.0,100.0,1.0,1.0,0.2,1.0,1,2,320.0,223.1578947368421,3.1813260631154527,1.542070443958667,1.9119453386371863,0.9022312837463476,0.5152743185184461,0.5281082228064908
rf_quality,paired_log_level_0,90.0,100.0,0.5,0.25,0.2,1.0,1,2,320.0,223.1578947368421,1.1602027268333588,1.0604066356568747,0.6812571528578988,0.6093157952087945,0.08601608052488051,0.10560088411153941
rf_quality,paired_log_level_1,90.0,100.0,1.0,0.5,0.2,1.0,1,2,320.0,223.1578947368421,1.9238044073794982,1.4715946227509469,1.1708562377747966,0.8800195510426265,0.23506016666451393,0.2483965813641673
rf_quality,paired_log_level_2,90.0,100.0,2.0,1.0,0.2,1.0,1,2,320.0,223.1578947368421,3.622269388084998,2.319047488545864,2.2356378093064526,1.4685239956618588,0.3597805021973019,0.3431297370492095
rf_quality,paired_log_level_3,90.0,100.0,4.0,2.0,0.2,1.0,1,2,320.0,223.1578947368421,7.127417765774447,4.178816915442331,4.416646324289298,2.7460831467634477,0.4136983332857476,0.37824246155699776
pose_quality,attitude_log_level_0,90.0,100.0,1.0,1.0,0.05,1.0,1,2,320.0,223.1578947368421,3.1156568123747532,1.4015930603318578,1.881835127081129,0.8365343728446349,0.5501452359049892,0.5554688289073635
pose_quality,attitude_log_level_1,90.0,100.0,1.0,1.0,0.0889139705,1.0,1,2,320.0,223.1578947368421,3.1252082772140977,1.422699023068731,1.8862052198946881,0.8463193504771623,0.5447666533326326,0.5513110972493149
pose_quality,attitude_log_level_2,90.0,100.0,1.0,1.0,0.158113883,1.0,1,2,320.0,223.1578947368421,3.1552223789907625,1.4874723510564287,1.8999585166419688,0.8765435964026355,0.5285681411995387,0.5386511922629452
pose_quality,attitude_log_level_3,90.0,100.0,1.0,1.0,0.2811706626,1.0,1,2,320.0,223.1578947368421,3.248310683368289,1.6759081209773325,1.9428096215024415,0.9659169409615794,0.4840677865087943,0.5028247079533184
pose_quality,attitude_log_level_4,90.0,100.0,1.0,1.0,0.5,1.0,1,2,320.0,223.1578947368421,3.52654748232265,2.16649091374726,2.0724940432938648,1.205702231449652,0.3856623440894751,0.41823609319841504
position_sensitivity,position_covariance_x4,90.0,100.0,1.0,1.0,0.2,4.0,1,2,320.0,223.1578947368421,3.23741185514875,1.6546846388756016,1.9430735904582892,0.9664477685682669,0.4888865819639208,0.5026190601765512
reference,nominal,90.0,120.0,1.0,1.0,0.2,1.0,1,2,320.0,194.28571428571428,3.592867120524445,1.6349994694023455,2.2275435974915836,0.9281764553693196,0.5449318289389764,0.5833183887334323
rf_quality,paired_log_level_0,90.0,120.0,0.5,0.25,0.2,1.0,1,2,320.0,194.28571428571428,1.2731202928235699,1.1499171331443483,0.7613247083900416,0.6662605432947077,0.0967725990809379,0.12486678029452664
rf_quality,paired_log_level_1,90.0,120.0,1.0,0.5,0.2,1.0,1,2,320.0,194.28571428571428,2.1162247170724715,1.5586357688102475,1.2930902308150407,0.8988067877472762,0.26348286349928735,0.304915646001939
rf_quality,paired_log_level_2,90.0,120.0,2.0,1.0,0.2,1.0,1,2,320.0,194.28571428571428,3.9885704388597203,2.381852905816384,2.458037932727188,1.393381330541627,0.4028304270095016,0.4331326982429139
rf_quality,paired_log_level_3,90.0,120.0,4.0,2.0,0.2,1.0,1,2,320.0,194.28571428571428,7.85046766225645,4.214950162181709,4.849888969194198,2.5060598959094174,0.463095659581354,0.48327479003590557
pose_quality,attitude_log_level_0,90.0,120.0,1.0,1.0,0.05,1.0,1,2,320.0,194.28571428571428,3.5206039609498183,1.469415315374071,2.1903098118852786,0.8348761139337572,0.5826240805064482,0.6188319527203555
pose_quality,attitude_log_level_1,90.0,120.0,1.0,1.0,0.0889139705,1.0,1,2,320.0,194.28571428571428,3.5311120538779823,1.4944167612291814,2.1957160790823367,0.8489582754864454,0.5767858004993175,0.6133569892874067
pose_quality,attitude_log_level_2,90.0,120.0,1.0,1.0,0.158113883,1.0,1,2,320.0,194.28571428571428,3.5641376779458307,1.5708617082841598,2.2127252689929993,0.8920281215389722,0.5592589708292312,0.5968644937358492
pose_quality,attitude_log_level_3,90.0,120.0,1.0,1.0,0.2811706626,1.0,1,2,320.0,194.28571428571428,3.666616731994577,1.7912586018057024,2.2656728349602413,1.01628462974355,0.5114682736880196,0.5514424615673233
pose_quality,attitude_log_level_4,90.0,120.0,1.0,1.0,0.5,1.0,1,2,320.0,194.28571428571428,3.973327165327569,2.3562380783635484,2.4255130500907955,1.3351683825409293,0.40698614024921465,0.4495315609656484
position_sensitivity,position_covariance_x4,90.0,120.0,1.0,1.0,0.2,4.0,1,2,320.0,194.28571428571428,3.6426218779535193,1.7416151311199475,2.2543181848900007,0.9907126386101849,0.5218786935693657,0.5605267059234911
reference,nominal,90.0,140.0,1.0,1.0,0.2,1.0,1,2,320.0,170.43478260869566,4.025349197045973,1.7320481221203117,2.5576825951426114,0.9709818000346107,0.5697148154521884,0.6203665764162302
rf_quality,paired_log_level_0,90.0,140.0,0.5,0.25,0.2,1.0,1,2,320.0,170.43478260869566,1.394832409105769,1.245109239097302,0.851516934354386,0.7320722615579505,0.10734133293078203,0.14027280959127095
rf_quality,paired_log_level_1,90.0,140.0,1.0,0.5,0.2,1.0,1,2,320.0,170.43478260869566,2.3231730867985654,1.6507064946604597,1.4366155319468144,0.9358880646602878,0.2894603918921918,0.3485466056516673
rf_quality,paired_log_level_2,90.0,140.0,2.0,1.0,0.2,1.0,1,2,320.0,170.43478260869566,4.382172538611261,2.4494878438850227,2.7237835037287703,1.3490967251046098,0.44103345491246193,0.5046975197339507
rf_quality,paired_log_level_3,90.0,140.0,4.0,2.0,0.2,1.0,1,2,320.0,170.43478260869566,8.627203951796469,4.254519216851982,5.37024451299953,2.31345327264849,0.5068484249794454,0.569208949974548
pose_quality,attitude_log_level_0,90.0,140.0,1.0,1.0,0.05,1.0,1,2,320.0,170.43478260869566,3.9459591316372977,1.5385538689735925,2.513532664190425,0.8478866978878852,0.610093815559818,0.6626713032348923
pose_quality,attitude_log_level_1,90.0,140.0,1.0,1.0,0.0889139705,1.0,1,2,320.0,170.43478260869566,3.957501599395987,1.5679201026849636,2.5199446737167848,0.8667101921037962,0.6038106205884372,0.656059832922663
pose_quality,attitude_log_level_2,90.0,140.0,1.0,1.0,0.158113883,1.0,1,2,320.0,170.43478260869566,3.9937825532032885,1.657363454844113,2.5401147092330807,0.9237143143663331,0.5850140980973555,0.636349369967932
pose_quality,attitude_log_level_3,90.0,140.0,1.0,1.0,0.2811706626,1.0,1,2,320.0,170.43478260869566,4.10640396078129,1.9128795122281221,2.6028695285259293,1.084433115056802,0.5341716181609724,0.5833701600591007
pose_quality,attitude_log_level_4,90.0,140.0,1.0,1.0,0.5,1.0,1,2,320.0,170.43478260869566,4.4437996376926385,2.558106674698901,2.792050421704009,1.482096810549347,0.42434248092536614,0.46917261986808523
position_sensitivity,position_covariance_x4,90.0,140.0,1.0,1.0,0.2,4.0,1,2,320.0,170.43478260869566,4.069820162876815,1.833027740472167,2.5810347261312563,1.0309246606801357,0.549604732613919,0.6005769894365579
reference,nominal,90.0,160.0,1.0,1.0,0.2,1.0,1,2,320.0,150.4,4.472701818486985,1.8327922557541934,2.8966342999224772,1.025784428092897,0.5902270417002253,0.6458702335602564
rf_quality,paired_log_level_0,90.0,160.0,0.5,0.25,0.2,1.0,1,2,320.0,150.4,1.5232323774885614,1.3446869975078206,0.9483697223613988,0.8035297080083555,0.11721480098467878,0.15272526203430242
rf_quality,paired_log_level_1,90.0,160.0,1.0,0.5,0.2,1.0,1,2,320.0,150.4,2.54110247964991,1.7470965284406956,1.5943135850837433,0.9864095832325844,0.3124651436012157,0.3812951275951324
rf_quality,paired_log_level_2,90.0,160.0,2.0,1.0,0.2,1.0,1,2,320.0,150.4,4.796359198089399,2.521731042905358,3.018535823333151,1.3316538372174775,0.4742405773300143,0.5588411351875133
rf_quality,paired_log_level_3,90.0,160.0,4.0,2.0,0.2,1.0,1,2,320.0,150.4,9.444389897560999,4.297529235421514,5.948987254432254,2.1643201442625224,0.5449648646408228,0.6361867908441038
pose_quality,attitude_log_level_0,90.0,160.0,1.0,1.0,0.05,1.0,1,2,320.0,150.4,4.385788529852514,1.6091012784289367,2.8457086190423886,0.8716656296554494,0.6331101539720047,0.6936911868549726
pose_quality,attitude_log_level_1,90.0,160.0,1.0,1.0,0.0889139705,1.0,1,2,320.0,150.4,4.398423182517311,1.6432262133259308,2.853105721973588,0.8955197854815493,0.6264056128438562,0.6861245699433498
pose_quality,attitude_log_level_2,90.0,160.0,1.0,1.0,0.158113883,1.0,1,2,320.0,150.4,4.438140753247665,1.746756777944062,2.876372225263712,0.9670887258669775,0.6064215005651069,0.6637817882634043
pose_quality,attitude_log_level_3,90.0,160.0,1.0,1.0,0.2811706626,1.0,1,2,320.0,150.4,4.561463360043307,2.0398563382437835,2.948739449493685,1.1648209160342264,0.552806593578685,0.6049766566407783
pose_quality,attitude_log_level_4,90.0,160.0,1.0,1.0,0.5,1.0,1,2,320.0,150.4,4.931188144530469,2.7695996845056188,3.1667196775623707,1.640078334010671,0.4383504333377386,0.48208919607524414
position_sensitivity,position_covariance_x4,90.0,160.0,1.0,1.0,0.2,4.0,1,2,320.0,150.4,4.512766508151821,1.9285039415963208,2.9172744587178254,1.082697415217138,0.5726559443940455,0.6288667965464602
reference,nominal,90.0,180.0,1.0,1.0,0.2,1.0,1,2,320.0,133.33333333333331,4.930879266678509,1.9368222624811364,3.241047450614219,1.0888509876159498,0.607205498708996,0.6640434908135643
rf_quality,paired_log_level_0,90.0,180.0,0.5,0.25,0.2,1.0,1,2,320.0,133.33333333333331,1.6567659940414416,1.447680704495091,1.049587752935246,0.8785038723742735,0.12620085775439974,0.16300102595759558
rf_quality,paired_log_level_1,90.0,180.0,1.0,0.5,0.2,1.0,1,2,320.0,133.33333333333331,2.767419902313651,1.8471936454603857,1.7613021536113314,1.046369109630307,0.3325213698448606,0.40591163901954186
rf_quality,paired_log_level_2,90.0,180.0,2.0,1.0,0.2,1.0,1,2,320.0,133.33333333333331,5.226238641945083,2.598322627473838,3.332324800665885,1.3362621274406565,0.5028312318882547,0.5990000352985889
rf_quality,paired_log_level_3,90.0,180.0,4.0,2.0,0.2,1.0,1,2,320.0,133.33333333333331,10.292395253288378,4.3439589665913765,6.566064405745728,2.053213607361861,0.5779447971351955,0.6872991977408617
pose_quality,attitude_log_level_0,90.0,180.0,1.0,1.0,0.05,1.0,1,2,320.0,133.33333333333331,4.836144634929549,1.6810725932690778,3.1834381432803243,0.90304280529296,0.6523940617641253,0.7163309715317937
pose_quality,attitude_log_level_1,90.0,180.0,1.0,1.0,0.0889139705,1.0,1,2,320.0,133.33333333333331,4.849914956666164,1.7202863775478567,3.1918067727960286,0.9321149987881864,0.6452955581863681,0.7079663447259209
pose_quality,attitude_log_level_2,90.0,180.0,1.0,1.0,0.158113883,1.0,1,2,320.0,133.33333333333331,4.893205511467247,1.8387958862625315,3.2181274852140818,1.0186031647258973,0.6242144577918696,0.6834795484622835
pose_quality,attitude_log_level_3,90.0,180.0,1.0,1.0,0.2811706626,1.0,1,2,320.0,133.33333333333331,5.027649723979837,2.1713986001923034,3.299979566440184,1.2534245230655283,0.568108615475812,0.6201720350597061
pose_quality,attitude_log_level_4,90.0,180.0,1.0,1.0,0.5,1.0,1,2,320.0,133.33333333333331,5.430940310216261,2.988782827007421,3.546407407696089,1.8050521869079017,0.44967488937686245,0.49101950808281575
position_sensitivity,position_covariance_x4,90.0,180.0,1.0,1.0,0.2,4.0,1,2,320.0,133.33333333333331,4.967249776542346,2.027629274902725,3.259507413265527,1.1426270052962297,0.5918004195242749,0.6494479501270738
reference,nominal,90.0,200.0,1.0,1.0,0.2,1.0,1,2,320.0,118.62068965517241,5.397125393628379,2.043754911101795,3.588939095544288,1.1575667109922132,0.6213252866952902,0.6774627041095942
rf_quality,paired_log_level_0,90.0,200.0,0.5,0.25,0.2,1.0,1,2,320.0,118.62068965517241,1.7942874627661585,1.553366710874248,1.153703260472682,0.9556610352600513,0.13427098884171865,0.17165785345140755
rf_quality,paired_log_level_1,90.0,200.0,1.0,0.5,0.2,1.0,1,2,320.0,118.62068965517241,3.0002277417125374,1.9504760468472906,1.9344149601171376,1.1128394530988805,0.3498906700549492,0.4247152363671272
rf_quality,paired_log_level_2,90.0,200.0,2.0,1.0,0.2,1.0,1,2,320.0,118.62068965517241,5.668241571647091,2.6789800552920706,3.658644740436512,1.358366002075595,0.5273701691380795,0.6287242685624818
rf_quality,paired_log_level_3,90.0,200.0,4.0,2.0,0.2,1.0,1,2,320.0,118.62068965517241,11.164199324813909,4.393760932833644,7.208367480360501,1.97463155474273,0.6064419126709848,0.7260639721653069
pose_quality,attitude_log_level_0,90.0,200.0,1.0,1.0,0.05,1.0,1,2,320.0,118.62068965517241,5.294341807313514,1.7544306183979335,3.5247067540216994,0.9396991862916915,0.6686215808782137,0.7333964917167953
pose_quality,attitude_log_level_1,90.0,200.0,1.0,1.0,0.0889139705,1.0,1,2,320.0,118.62068965517241,5.30928099580227,1.7990098150070137,3.534037980273028,0.9741156527247387,0.6611575434735169,0.7243618608056155
pose_quality,attitude_log_level_2,90.0,200.0,1.0,1.0,0.158113883,1.0,1,2,320.0,118.62068965517241,5.356248647861491,1.9332281810025609,3.5633851012235245,1.0757277715541538,0.6390704935301291,0.6981163301196966
pose_quality,attitude_log_level_3,90.0,200.0,1.0,1.0,0.2811706626,1.0,1,2,320.0,118.62068965517241,5.502135474083779,2.306830378956277,3.6546382613591484,1.347537635935005,0.5807390803403631,0.6312801597403898
pose_quality,attitude_log_level_4,90.0,200.0,1.0,1.0,0.5,1.0,1,2,320.0,118.62068965517241,5.939936332072875,3.2141585603675193,3.9292836697971554,1.9745245039263741,0.4588900653677771,0.4974848675081006
position_sensitivity,position_covariance_x4,90.0,200.0,1.0,1.0,0.2,4.0,1,2,320.0,118.62068965517241,5.430374067644722,2.130008013283684,3.6056183702003533,1.2082883308206407,0.6077603519111682,0.6648873489199857
reference,nominal,105.0,20.0,1.0,1.0,0.2,1.0,1,2,320.0,457.6,2.236184543069485,1.258327610947417,1.0638185492424137,1.0067573285242635,0.4372881187971269,0.05363811409265775
rf_quality,paired_log_level_0,105.0,20.0,0.5,0.25,0.2,1.0,1,2,320.0,457.6,0.9346398415947,0.8519532639273949,0.5419747032671319,0.5371904306047837,0.0884689203129023,0.008827483337336066
rf_quality,paired_log_level_1,105.0,20.0,1.0,0.5,0.2,1.0,1,2,320.0,457.6,1.5162274133287226,1.2323975931197453,1.0199630776534123,1.0065478300860582,0.18719475569028124,0.013152679603087244
rf_quality,paired_log_level_2,105.0,20.0,2.0,1.0,0.2,1.0,1,2,320.0,457.6,2.8285192788211435,2.1408849517133413,2.0066581878723446,1.97699961957007,0.24310752705719268,0.014780079876843127
rf_quality,paired_log_level_3,105.0,20.0,4.0,2.0,0.2,1.0,1,2,320.0,457.6,5.550389560886368,4.082626507855627,3.9965093138476138,3.9355667698558046,0.264443249780894,0.015248943316770895
pose_quality,attitude_log_level_0,105.0,20.0,1.0,1.0,0.05,1.0,1,2,320.0,457.6,2.177039792719266,1.1499431833325062,1.0616688016587061,1.0044854689046083,0.4717858685090218,0.053861743572719674
pose_quality,attitude_log_level_1,105.0,20.0,1.0,1.0,0.0889139705,1.0,1,2,320.0,457.6,2.1856643467577577,1.1661885364287239,1.0619789601762804,1.0048132785160493,0.46643749843901566,0.053829391921984965
pose_quality,attitude_log_level_2,105.0,20.0,1.0,1.0,0.158113883,1.0,1,2,320.0,457.6,2.212716360045375,1.2161335271351617,1.0629591719314477,1.0058492004362618,0.450388875368453,0.05372734250123114
pose_quality,attitude_log_level_3,105.0,20.0,1.0,1.0,0.2811706626,1.0,1,2,320.0,457.6,2.29616581851631,1.3620736147258812,1.0660529422176335,1.009118074575989,0.4068052038131992,0.05340716711799233
pose_quality,attitude_log_level_4,105.0,20.0,1.0,1.0,0.5,1.0,1,2,320.0,457.6,2.542091264984285,1.745020075907196,1.075777750734006,1.0193861789328886,0.31354939929035797,0.05241935126715653
position_sensitivity,position_covariance_x4,105.0,20.0,1.0,1.0,0.2,4.0,1,2,320.0,457.6,2.315279963776062,1.3940546533305767,1.1187984204995258,1.064687897243747,0.3978893804890145,0.04836485488745981
reference,nominal,105.0,40.0,1.0,1.0,0.2,1.0,1,2,320.0,383.44827586206895,2.4001763248666763,1.3390490270801685,1.1917007649816107,0.9773775379564693,0.4421038932818616,0.17984651291924666
rf_quality,paired_log_level_0,105.0,40.0,0.5,0.25,0.2,1.0,1,2,320.0,383.44827586206895,0.9739032389122116,0.8972809838921046,0.5552243587309446,0.5389562968828232,0.07867542889136421,0.02929997863441123
rf_quality,paired_log_level_1,105.0,40.0,1.0,0.5,0.2,1.0,1,2,320.0,383.44827586206895,1.5846006730722595,1.2897733305466585,1.0269419698861793,0.9755360292636963,0.18605781730105103,0.05005729839650092
rf_quality,paired_log_level_2,105.0,40.0,2.0,1.0,0.2,1.0,1,2,320.0,383.44827586206895,2.9598726983521617,2.1893040668039574,2.009963356247018,1.890785242141442,0.2603384368446656,0.059293675048934326
rf_quality,paired_log_level_3,105.0,40.0,4.0,2.0,0.2,1.0,1,2,320.0,383.44827586206895,5.810369590641226,4.1090269796309284,3.9976648470355864,3.7491312208673646,0.2928114269616607,0.062169700482149856
pose_quality,attitude_log_level_0,105.0,40.0,1.0,1.0,0.05,1.0,1,2,320.0,383.44827586206895,2.3393186553118333,1.2266285817490987,1.1840074611549345,0.9679823379146165,0.4756470740042946,0.18245250163339113
pose_quality,attitude_log_level_1,105.0,40.0,1.0,1.0,0.0889139705,1.0,1,2,320.0,383.44827586206895,2.3481886962816256,1.2434613222045314,1.1851195457999995,0.9693422905667998,0.47045936973738023,0.18207214284660378
pose_quality,attitude_log_level_2,105.0,40.0,1.0,1.0,0.158113883,1.0,1,2,320.0,383.44827586206895,2.3760203161349045,1.2952522724008833,1.1886294187767599,0.9736303372562252,0.4548648159255293,0.18087982522071022
pose_quality,attitude_log_level_3,105.0,40.0,1.0,1.0,0.2811706626,1.0,1,2,320.0,383.44827586206895,2.4619618935519973,1.446880185701628,1.1996610324805568,0.9870677440259146,0.4123060192397452,0.17721113106012948
pose_quality,attitude_log_level_4,105.0,40.0,1.0,1.0,0.5,1.0,1,2,320.0,383.44827586206895,2.7158940072965896,1.8461544261906608,1.2338971457565215,1.0284057101894093,0.32024062013070625,0.16653854518896893
position_sensitivity,position_covariance_x4,105.0,40.0,1.0,1.0,0.2,4.0,1,2,320.0,383.44827586206895,2.4740344359872006,1.467328285328251,1.2410280872154975,1.0369507469990313,0.406908705883574,0.1644421607526674
reference,nominal,105.0,60.0,1.0,1.0,0.2,1.0,1,2,320.0,327.27272727272725,2.651047879002417,1.4231668537331947,1.3908032835478892,0.9494028182955694,0.46316818153102196,0.31737088233378563
rf_quality,paired_log_level_0,105.0,60.0,0.5,0.25,0.2,1.0,1,2,320.0,327.27272727272725,1.0360408586905474,0.9570204970708663,0.5838367634560485,0.552034235508027,0.0762714722656353,0.05447160908430123
rf_quality,paired_log_level_1,105.0,60.0,1.0,0.5,0.2,1.0,1,2,320.0,327.27272727272725,1.6924288759217152,1.3594617763791668,1.0544509187740687,0.9432559613746747,0.19673919789462996,0.10545294751952236
rf_quality,paired_log_level_2,105.0,60.0,2.0,1.0,0.2,1.0,1,2,320.0,327.27272727272725,3.1667104156779495,2.2417412637422807,2.048382834107446,1.7784555583218908,0.2920914862806126,0.1317757946859441
rf_quality,paired_log_level_3,105.0,60.0,4.0,2.0,0.2,1.0,1,2,320.0,327.27272727272725,6.219566888747279,4.137488967364056,4.0659432134396996,3.4948239922270066,0.3347625258521156,0.1404641410939772
